ORIGINAL_VALUE	LANGUAGE	URI	START	END
Trädgårdsbild med byggnader och en damm i centrum. Enligt text under Pl. 120 i Kinas  trädgårdar Vol. I: Suzhou. Wangshiyuan: En anläggning av starkt begränsade dimensioner, men djup och hemlighetsfull då träden äro utslagna.	sv	http://www.wikidata.org/entity/Q42622	105	111
Gallerigång i en trädgård. Den unge mannen på bilden är den siste kejsarens yngre bror. Trädgården är Qiyefu.	sv	http://www.wikidata.org/entity/Q1107656	17	25
Gatuliv i Luoyang, 1962. Bildtext: Gatubibliotek. Barn lånar böcker en söndagsmorgon, Loyang. Bilden finns publicerad i Kinesisk Resa P.A. Norstedt & Söners Förlag, 1966, sid 60. Text finns i Carlotta om bilden som GK-18-0002	sv	http://www.wikidata.org/entity/Q6694491	86	92
Trädgård med en pelarförsedd byggnad, träd och stenformationer. En pojke står och tittar mot kameran.	sv	http://www.wikidata.org/entity/Q3010	67	72
Enligt text på fotokuvert: Tao Pei Ta Fu (Daobeidafu). En man med vattenkanna i hand vattnar krukväxter.	sv	http://www.wikidata.org/entity/Q8441	58	61
Två skulpturer gestaltande stående Bodhisattva.	sv	http://www.wikidata.org/entity/Q178149	35	46
"Bild ur mapp märkt ""Sculpture, Animals, San kue - 6 dyn, 3"". Okura Museum, Tokyo."	sv	http://www.wikidata.org/entity/Q1490	75	80
Enligt text under Pl. 76 Kinas trädgårdar Vol. I: Murar med ornamentala fönstergaller av bränd lera vi Lang Ya Si, nära Chuzhou, Anhui.	sv	http://www.wikidata.org/entity/Q114045	120	127
Enligt text på fotokuvert: Nanhai. En paviljong i vattenbrynet. Flera träd växer även där.	sv	http://www.wikidata.org/entity/Q1023893	27	33
Gatubild med vad som verkar vara ett barberarställe. På bilden poserar en stående man och en sittande kvinna med ett barn i knät.	sv	http://www.wikidata.org/entity/Q7569	117	121
Bergssluttning där man ser Kinesiska muren. På fotokuvertet en svårtydd text men vad som ser ut som Chi-yun-kuan och i så fall blir Jiyunguan på pinyin och som stämmer med en plats som  ligger nära Badaling utanför Beijing. Texten finns inskannad som 007309(02).	sv	http://www.wikidata.org/entity/Q12501	27	42
Ett barn ligger på mage med ett leksaksgevär. Ett annat barn tittar på. Kanal i bakgrunden. Bildtext: Barn leker krig, Kunming. Bilden finns publicerad i Jan Myrdal och Gun Kessle, Kinesisk resa, Norstedts,1965, s. 128.	sv	http://www.wikidata.org/entity/Q7569	4	8
Enligt text under Pl. 78 Kinas trädgårdar Vol. I: Gallerier och sick-sack-bro i trädgården vid Qihuaguan, fordom Cho Chêng Yüan (Zhuozhengyuan), i Suzhou.	sv	http://www.wikidata.org/entity/Q42622	147	153
Enligt text på fotokuvert: Nanhai. En sjö med en paviljong vid stranden.	sv	http://www.wikidata.org/entity/Q1023893	27	33
Affärsgata med stadsport i bakgrunden.	sv	http://www.wikidata.org/entity/Q82117	15	24
Enligt text på fotokuvert: Nanhai. Trädgårdsmur med olikformade fönster i.	sv	http://www.wikidata.org/entity/Q1023893	27	33
Pagod på en kulle.	sv	http://www.wikidata.org/entity/Q199451	0	5
1. Den röde hanen - Svenska brandskyddsföreningens propaganda film I. / 2. Filmen utförd av: A.-B. Tullbergs Film / 3. För många människor är en eldsvåda endast ett intressant skådespel / 4. För somliga är redogörelsen för eldsvådan en underhållande lektyr / 5. Men det finns även människor, vilka gjort till sin uppgift att bekämpa den röde hanen / 6. Enbart i Stockholm förekomma varje år c:a 900 eldsvådor / 7. Årligen inträffa i Sverige c:a 3.500 eldsvådor och tillbud därtill / 8. Även för brandförsäkringsbolagen äro eldsvådorna orostiftarna / 9. - Jaså, har det brunnit i Norrköping igen? Vår inspektör kommer med första tåg / 10. Brandsförsäkringen förmår ej heller skydda mot förlorad arbetsförtjänst /11. Även om brandskadan täckes av försäkringen, innebär varje brand en förlust för landet. Brandskadeersättningarna måste uttaxeras på allmänheten / 12. Det är ej småsmulor, som årligen brinna upp i Sverige. Vi ha icke råd att hålla ett effektivt sjöförsvar… /13. ... men vi ha råd att låta motsvarande värden årligen brinna upp / 14. När det gäller eldsvådor, äro vi fattiga svenskar alltid frikostiga / 15. Brandskadestatistiken lär oss att slarv, vårdslöshet och okunnighet äro den röde hanens bästa gynnare / 16. Skräpupplag på vindar och garderober, i trappor o. dyl. äro farliga eldhärdar / 17. Slut	sv	http://www.wikidata.org/entity/Q1754	362	371
En man vid ett remförsäljningsstånd.	sv	http://www.wikidata.org/entity/Q8441	3	6
Tiantan, Himmelens altare: Män i uniform vid ceremoni.	sv	http://www.wikidata.org/entity/Q101687	19	25
Undersökningar i Gansu och Qinghai (1923-1924)	sv	http://www.wikidata.org/entity/Q45833	27	34
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Wanshoushan (The Longevity Hill). Strandparti och den tempelkrönta höjden i bakgrunden.	sv	http://www.wikidata.org/entity/Q733791	41	53
Foto på tilldragelse. Någon bärs fram i en stängd bärstol. Med på bilden även soldater och folkmassa.	sv	http://www.wikidata.org/entity/Q476850	50	57
Enligt text under Pl. 125 b Kinas trädgårdar Vol. I: Öppet galleri vid Zanglangting, numera Konstakademien i Suzhou.	sv	http://www.wikidata.org/entity/Q42622	109	115
Bildtext: Gamle sekreteraren med barnbarn. Man sitter på marken. Han har två barn i knäet och två står brevid (ca 2-4 år gamla). Bilden finns publicerad på sidan 108 i boken: Kinesisk resa, Norstedts,1965. - Mellanformat - Svartvit	sv	http://www.wikidata.org/entity/Q61509	184	188
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Beihai. Tuancheng (the Circular Wall). En av paviljongerna och en Juniperus obivensis på terrassen.	sv	http://www.wikidata.org/entity/Q733791	41	53
Enligt text under Pl. 2 Kinas trädgårdar Vol. I: Ett hörn av Gu-familjens trädgård i Suzhou, även känd såsom Yiyuan, Vilans hemvist.	sv	http://www.wikidata.org/entity/Q1107656	74	82
Enligt text under Pl. 121 Kinas trädgårdar Vol. I: Suzhou. Wangshiyuan (Master of Nets Garden). Den lilla sjön, omslutes på tre sidor av byggnader, vilkas öppna gallerier stiga och falla eller löpa i bukter allt efter strandbankens modellering.	sv	http://www.wikidata.org/entity/Q42622	51	57
Bildtext: Barn leker krig, Kunming Ett barn ligger på mage med ett leksaksgevär. Ett annat barn tittar på. Kanal i bakgrunden. Bilden finns publicerad på sidan 128 i boken: Kinesisk resa, Norstedts,1965. - Mellanformat - Svartvit	sv	http://www.wikidata.org/entity/Q7569	39	43
Tolken Li sommaren 1923 vid Kokonor - Qinghaisjön - som syns i bakgrunden till höger. Li hade enligt Andersson både han-kinesiskt och koreanskt påbrå och var gift med en tibetanska. Han förstod sig därför på de lokala sedvänjorna och talade många språk. (Romgard 2018:224, bild 43).	sv	http://www.wikidata.org/entity/Q214582	101	110
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Qianguangmen, Det himmelska Ljusets Port, ledande till Tuancheng i Beihai.	sv	http://www.wikidata.org/entity/Q733791	41	53
Enligt föremålsetikett: Wooden Buddhistic figure. Chinese Tang och Song Dynasty 618 -1280 AD. From the Temple of Tianlongsi, Tsch Chow Fu,(Jincheng) Shanxi.	sv	http://www.wikidata.org/entity/Q46913	149	155
En dörröppning dit en trappa leder. Nedanför står en piedestal med en stenformation på.	sv	http://www.wikidata.org/entity/Q12511	22	28
Lille pojken Liu äter ur en matskål i Liulin, 1962. Bilden publicerad i Kinesisk resa, s. 112.	sv	http://www.wikidata.org/entity/Q61509	81	85
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Ett parti av Jingxinzhai-trädgården (Ching Hsin Chai), De Rena Tankarnas studio. Beihai, Beijing.	sv	http://www.wikidata.org/entity/Q956	144	151
En man i skägg och med käpp tillsammans med ett barn.	sv	http://www.wikidata.org/entity/Q7569	48	52
En västerländsk kvinna poserar framför kameran sittandes på en parkbänk i en kinesisk trädgård.	sv	http://www.wikidata.org/entity/Q467	16	22
Flicka läser i skuggan av ett träd, Hohot, Inre Mongoliet, 1962.	sv	http://www.wikidata.org/entity/Q3031	0	6
Suzhous trädgårdar 1923. Kinesisk kvinna i en trädgård.	sv	http://www.wikidata.org/entity/Q467	34	40
Graven i Puyang, Henanprovinsen, från bondestenålder, ca 4000 f. Kr. Den döde begravdes mellan representationer av en drake och ett fyrbent djur, kanske tiger. Figurerna är framställda av utlagda musselskal. Foto: Henans Provinsmuseum.	sv	http://www.wikidata.org/entity/Q404484	9	15
Två stora kar där man kan hämta vatten. På väggen bakom står fyra tecken 静 水 生 冲 jing shui sheng chong. Chong står med oförenklat tecken men det går bara skriva förenklade tecken på den här datorn.	sv	http://www.wikidata.org/entity/Q8441	18	21
Enligt text under Pl. 102 Kinas trädgårdar Vol. I: Kinkakuji, Den Gyllene Paviljongen, uppförd vid slutet av 1300-talet såsom studie- och meditationspaviljong för Ashikaga Yoshimitsu och efter hans död förvandlad till ett tempel: Rokuonji.	sv	http://www.wikidata.org/entity/Q248381	163	182
En äldre kvinna sittandes på marken. Hon har en bambupinne i sin hand.	sv	http://www.wikidata.org/entity/Q467	9	15
"Bodhisattva, stående. Bild ur mapp märkt ""Sculpture 29, China, Bodhisattva standing, SUI""."	sv	http://www.wikidata.org/entity/Q178149	63	74
Kina före Kina M3	sv	http://www.wikidata.org/entity/Q148	0	4
Enligt text under Pl. 133 Kinas trädgårdar Vol. I: Gongwangfu. Dicuiyan, ”Den droppande Grönskans Klyfta”, i vilken Biyundong, ”De Hemliga Molnens Grotta”, öppnar sig. Terrassen uppe på berget var avsedd för beskådande av månen och kallades Yaoyuetai.	sv	http://www.wikidata.org/entity/Q35509	147	153
Enligt text under Pl. 192b Kinas trädgårdar Vol. I: Yuanmingyuan. Dashuifa ”De Stora Springvattnen”. Bild efter fotografi 1922.	sv	http://www.wikidata.org/entity/Q907894	52	64
Enligt text på fotokuvert: Youanmen. Muren med vallgraven nedanför. Några barn går längst vasskanten.	sv	http://www.wikidata.org/entity/Q7569	74	78
"Bild ur mapp märkt ""Sculpture, Animals, Sui - T´ang, 5"". Coll. D. Weill, Paris."	sv	http://www.wikidata.org/entity/Q90	73	78
Trädgård med träd och stenformationer. Två barn befinner sig i trädgården.	sv	http://www.wikidata.org/entity/Q7569	43	47
Kvinna bär litet barn på gata i Mangshi, Yunnan, 1962..	sv	http://www.wikidata.org/entity/Q43194	41	47
From left: The Chinese geologist and paleontologist Yuan Fuli, Johan Gunnar Andersson, the Yuangshao village chief Mr. Wang and a Chinese preacher, Mr. Wang, posing together for a photo at the village of Yangshao in 1921, at the time of the first excavation. (Fiskesjö 2004)	sv	http://www.wikidata.org/entity/Q954811	63	85
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Wanshoushan (The Longevity Hill). Bro över kanal i parken.	sv	http://www.wikidata.org/entity/Q733791	41	53
Gatubild med vad som verkar tre barberarställen. Inget arbete pågår så det är svårt att tyda vilken arbetsuppgift som skulle på gå där.	sv	http://www.wikidata.org/entity/Q6958747	55	61
From left: The Chinese geologist and paleontologist Yuan Fuli, Johan Gunnar Andersson, the Yuangshao village chief Mr. Wang and a Chinese preacher, Mr. Wang, posing together for a photo at the village of Yangshao in 1921, at the time of the first excavation. (Fiskesjö 2004)	sv	http://www.wikidata.org/entity/Q11573145	119	123
Första majparad med bland annat kvinnlig milis på Changanavenyn i Beijing, 1962. Porträtt av Engels och Marx.	sv	http://www.wikidata.org/entity/Q9061	104	108
"Bodhisattva, stående. Bild ur mapp märkt ""Sculpture 30, China, Bodhisattva standing, SUI""."	sv	http://www.wikidata.org/entity/Q178149	63	74
"Bild ur mapp märkt ""Sculpture 26, China, Buddha seated, Sung Chin Liao""."	sv	http://www.wikidata.org/entity/Q7055	41	47
Pojke säljer te vid vägkanten på vägen mellan Huanglin och Yanan, 1962. Bilden publicerad i Jan Myrdal och Gun Kessle, Kinesisk Resa, Norstedts, 1965, s. 84.	sv	http://www.wikidata.org/entity/Q3010	0	5
Bildtext: Lille pojken Liu. Pojke (ca 2-3 år) står och äter med pinnar ur en skål. Bilden finns publicerad på sidan 112 i boken: Kinesisk resa, Norstedts,1965. - Mellanformat - Svartvit	sv	http://www.wikidata.org/entity/Q61509	138	142
Trädgård med stenformationer. I bakgrunden en hög trädgårdsmur. En pojke poserar på bilden.	sv	http://www.wikidata.org/entity/Q3010	67	72
Ett gäng med 5-6 pojkar springer i en park, Kunming, 1962. Bilder på samma pojkar finns publicerade i Jan Myrdal och Gun Kessle, Kinesisk resa, Norstedts, Stockholm, 1966, sid 128.	sv	http://www.wikidata.org/entity/Q61509	138	142
Enligt text på fotokuvert: Yuanmingyuan. Gamla Sommarpalatset.	sv	http://www.wikidata.org/entity/Q907894	27	39
Stadsport sedd på håll och utifrån. På vägen leder människor djur fullastade med  packning.	sv	http://www.wikidata.org/entity/Q82117	0	9
Vad som liknar ett rökelsekar. I bakgrunden en pagod.	sv	http://www.wikidata.org/entity/Q199451	47	52
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: En muromsluten liten trädgård med blommande lotus vid Nya sommarpalatset.	sv	http://www.wikidata.org/entity/Q1107656	76	84
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: En bambulund vid Lingyingsi, Hangzhou.	sv	http://www.wikidata.org/entity/Q733791	41	53
Enligt text på fotokuvert: Nanhai.	sv	http://www.wikidata.org/entity/Q1023893	27	33
Trädgårdsbild tagen från terassen vid en byggnad. En liten pojke  lutar sig mot en av terassens pelare.	sv	http://www.wikidata.org/entity/Q3010	59	64
"Bild ur mapp märkt ""Sculpture, Animals, 6 Dynasties, 4"". Coll. Octave Homberg, Paris."	sv	http://www.wikidata.org/entity/Q90	79	84
Gatuförsäljning av små häftade böcker i Kunming, 1962. En pojke kikar in direkt i linsen.	sv	http://www.wikidata.org/entity/Q3010	58	63
Chang Yi Ou på Feng Huang Shan, söder om Nanking. December 1919.	sv	http://www.wikidata.org/entity/Q16666	41	48
Enligt text på fotokuvert: Shawomen. Stadsport och gatan som går igenom den. En man rider på en åsna.	sv	http://www.wikidata.org/entity/Q82117	37	46
Sommarpalatset. Pailou vid stranden av Kunmingsjön.	sv	http://www.wikidata.org/entity/Q4132	0	14
Kronprinsen fotograferar vid Sommarpalatset, Peking, 21 oktober 1926 (Kungens gåva)	sv	http://www.wikidata.org/entity/Q4132	29	43
17 oktober anlände det svenska följet till Kina. De första två veckorna ägnades åt Peking med omgivningar. Med stor energi och entusiasm besökte sällskapet Förbjudna staden, museer och antikaffärer. Det gjordes flera bilutflykter till intressanta platser i Pekings närhet som Sommarpalatset och Minggravarna. I november gick resan söderut, mot Shanxi-provinsen där kronprinsparet fick möjlighet att delta i pågående utgrävningar av förhistoriska boplatser. Kronprinsessan Louise gjorde ett fynd i form av en tripod. (Kungens gåva)	sv	http://www.wikidata.org/entity/Q41135	295	307
"1.Lettland har hedrat Stockholm med ett örlogsbesök. Eskadern, under befäl av greve Keyserling, synes här på Strömmen. / 2. A.M.C.K. har upptäckt en ny backe vid Aspudden, och där avhållit tävlingar för motorcyklar. - I. Liljekvist blev dagens snabbaste man, trots att han körde med sidvagn. / 3. I hällande regn på våta gator kappades ett femtiotal typer om vem som skulle komma först till Gröna Lund. - Segraren i denna ""typiska"" gångtävlan, G. Lindblom, anländer halvspringande till målet. / 4. Intet är som flyttningstider - I år har man till största delen flyttat in i byggnadsställningar. - Här har man inget besvär att hitta nyckelhålet, om man kommer hem lite i hatten. - Observera att denna bild är tagen den 1:sta oktober."	sv	http://www.wikidata.org/entity/Q1784987	162	170
En man poserar vid sitt gatukök. Bredvid honom en stor wok.	sv	http://www.wikidata.org/entity/Q8441	3	6
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: En trappstig genom bambuskogen, ledande upp till Ling Ying Si vid Hangzhou.	sv	http://www.wikidata.org/entity/Q733791	41	53
Enligt text under Pl. 152b Kinas trädgårdar Vol. I:Nanhai, Yingtai. Zaoyunlou, De Ljuvliga Harmoniernas hus.	sv	http://www.wikidata.org/entity/Q1023893	51	57
En man sitter och arbetar med något svårt att se med vad.	sv	http://www.wikidata.org/entity/Q8441	3	6
Stadsport sedd från sidan uppe på muren.	sv	http://www.wikidata.org/entity/Q82117	0	9
Enligt text under Pl. 151b Kinas trädgårdar Vol. I: Nedre bilden: Nanhai, Yingtai. Bro över kanalerna, som skiljer Nanhai från Zhonghai.	sv	http://www.wikidata.org/entity/Q1023893	66	72
Vad som mer verkar vara en liten privat trädgård med byggnader i ett plan och växter i krukor.	sv	http://www.wikidata.org/entity/Q1107656	40	48
Map showing the newly discovered site at Yangshao compared with Anau and Tripolje at the other end of the Eurasian continent (from Andersson´s An early chinese culture, 1923, p.24) (Fiskesjö 2004, s. 46)	sv	http://www.wikidata.org/entity/Q22146759	64	68
"Bodhisattva, stående. Bild ur mapp märkt ""Sculpture 32, China, Bodhisattva standing, T´ANG""."	sv	http://www.wikidata.org/entity/Q178149	0	11
Pagod. Pl. 99 Kinas trädgårdar Vol. II	sv	http://www.wikidata.org/entity/Q199451	0	5
Vy in genom stadsport till torget innanför. Det är mycket folk i rörelse. En häst med fullastad kärra och en man drar en riksha.	sv	http://www.wikidata.org/entity/Q8441	109	112
Enligt text under Pl. 173 Kinas trädgårdar Vol. I: Beihai. En marmortavla med inskrift av kejsar Qianlong: Qiongdao Chunyin ” Hortensia-holmen, Vårens Hemlighet.	sv	http://www.wikidata.org/entity/Q19133	97	105
En valvformad port med fotgängare som passerar igenom. På fotokuvertet en svårtydd text  men vad som ser ut som Chi-yun-kuan och i så fall blir Jiyunguan på pinyin och stämmer med en plats som ligger nära Badaling utanför Beijing. Texten finns inskannad som 007309(02).	sv	http://www.wikidata.org/entity/Q956	222	229
"Bild ur mapp märkt ""Sculpture, Animals, Sui - T´ang, 5"". Coll. Sirén. Lejon som biter sin egen tass."	sv	http://www.wikidata.org/entity/Q140	70	75
Enligt text på fotokuvert: Nanhai. Några byggnader intill en damm.	sv	http://www.wikidata.org/entity/Q1023893	27	33
Myrdal, Jan & Kessle, Gun (1985). Rapporter från kinesisk by: Liu Lin 1962-1982. Stockholm: Norstedt	sv	http://www.wikidata.org/entity/Q573037	92	100
"Bodhisattva. Bild ur mapp märkt ""Sculpture 27, China, Bodhisattva, N. W E I, W. W E I, E. W E I""."	sv	http://www.wikidata.org/entity/Q148	47	52
Folkliv vid stadsporten i gamla staden i Luoyang 1962. Bilden visar många barn. En pojke centralt i bild blundar, en pojke med kort lugg tittar in i kameran.	sv	http://www.wikidata.org/entity/Q7569	74	78
Två barn längs huslänga i Silinhot? folkkommun, Inre Mongoliet, 1962.	sv	http://www.wikidata.org/entity/Q7569	4	8
Enligt text under Pl. 2 Kinas trädgårdar Vol. I: Ett hörn av Gu-familjens trädgård i Suzhou, även känd såsom Yiyuan, Vilans hemvist.	sv	http://www.wikidata.org/entity/Q42622	85	91
Gatubild med vad som verkar vara ett barberarställe. På bilden poserar en stående man och en sittande kvinna med ett barn i knät.	sv	http://www.wikidata.org/entity/Q467	102	108
En pojke klädd för klippning vid ett barberarstånd.	sv	http://www.wikidata.org/entity/Q3010	3	8
Kessle, Gun & Myrdal, Jan (1983). Bortom bergen: bilder från Binglingsi, Maijishan, Dunhuang och andra helgedomar längs den gamla vägen : med ett inledande resonemang kring resandet, seendet och konsten. Stockholm: Norstedt	sv	http://www.wikidata.org/entity/Q319114	84	92
Gata med människor på marknaden i Mangshi, Yunnan, 1962. Två män tittar in i kameran och ett litet barnhuvud sticker upp i nedre kanten.	sv	http://www.wikidata.org/entity/Q43194	43	49
I oktober 1937 bevittnade Andersson bombningarna av Shanghai från sitt hotellfönster på Park Hotel inne i staden. Här har en eldsvåda brutit ut efter ett bombnedslag. (Romgard 2018:356)	sv	http://www.wikidata.org/entity/Q22698	88	92
Rostrumet ovanför porträttet av Mao på Himmelska fridens port under första majfirandet 1962. Deng Xiaoping, Zhou Enlai och Liu Shaoqi går att känna igen bland de som står och blickar ut över första majparaden.	sv	http://www.wikidata.org/entity/Q16988	123	133
Enligt text under Pl. 30 Kinas trädgårdar Vol. I: Klippmassiv i Zhang Jing-weis (Chang Ching-wei) forna trädgård i Peking. Med sådana anordningar sökte man införa något av vildmarkens trollmakt i trädgårdarna.	sv	http://www.wikidata.org/entity/Q1107656	104	112
Jan Myrdal med kinesiska tolken Pei Guangxi? I Mangshi på marknad med matstånd, 1962.	sv	http://www.wikidata.org/entity/Q1398697	0	10
Enligt text på fotokuvert: Yuanmingyuan. Gamla Sommarpalatset.	sv	http://www.wikidata.org/entity/Q907894	41	61
Pingzimen (frågetecken) Stadsport med kommers utanför.	sv	http://www.wikidata.org/entity/Q82117	24	33
Lille pojken Liu äter ur en matskål i Liulin, 1962. Bilden publicerad i Kinesisk resa, s. 112.	sv	http://www.wikidata.org/entity/Q1197466	38	44
Suzhous trädgårdar 1923. Zhang Jing Weis trädgård. Gallerigång över en damm med bl.a. lotus.	sv	http://www.wikidata.org/entity/Q1107656	41	49
Gruppfoto taget i Lanchow vintern 1923-1924. 1 Civilguvernören. 2. Yuan. 3. Andersson.	sv	http://www.wikidata.org/entity/Q183584	18	25
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Suzhou. Wangshiyuan. Te-paviljongen, utbyggd på stenpelare över vattnet.	sv	http://www.wikidata.org/entity/Q6097	76	78
Enligt text under Pl. 135 a Kinas trädgårdar Vol. I: Gongwangfu. Guanyutai, Terrass för betraktande av Fiskarna jämte bakomliggande parti och galleriet på östra sidan.	sv	http://www.wikidata.org/entity/Q838625	76	83
Två skulpturer en stående Bodhisattva och en stående munk.	sv	http://www.wikidata.org/entity/Q733786	53	57
Stadsport med affärsgata. Mycket folk i rörelse.	sv	http://www.wikidata.org/entity/Q82117	0	9
Litet barn i stor halmhatt vänder sig om mot kameran i ett regnigt Huanglin, 1962.	sv	http://www.wikidata.org/entity/Q7569	6	10
Enligt text under Pl. 103 Kinas trädgårdar Vol. I: Ginkakuji, Silverpaviljongen, anlagd vid mitten av 1400-talet för Ashikaga Yoshimasa såsom ett eremitage: den plats där han ägnade sig åt meditation, teceremonier och andra konstnärliga sysselsättningar. Utsikt över den med vit havssand täckta gården och terrassen.	sv	http://www.wikidata.org/entity/Q447034	117	135
Enligt text under Pl. 177 Kinas trädgårdar Vol. I: Avsnitt ur en målning, framställande en av de kejserliga trädgårdarna. Bibliothèque Nationale, Paris.	sv	http://www.wikidata.org/entity/Q90	146	151
Enligt text under Pl. 191a Kinas trädgårdar Vol. I: Yuanmingyuan. Yuanyingguan, ”Utblick över Fjärran Vatten”. Bild efter gravyr av år 1786.	sv	http://www.wikidata.org/entity/Q907894	52	64
"Bild ur mapp märkt ""Sculpture Votive Stele Pei Chou 6,th c, -4-""."	sv	http://www.wikidata.org/entity/Q178743	37	42
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Beihai. Youlang, Det Flytande Galleriet, som följer den buktande stranden. Kolonner och balustrader är djupröda; takkassetter och bjälkar prydda med ornament i blått, grönt, vitt och guld.	sv	http://www.wikidata.org/entity/Q733791	41	53
Första majparad på Changanavenyn i Beijing, 1962. Filmkameror riktade mot Himmelska fridens port.	sv	http://www.wikidata.org/entity/Q956	35	42
En kvinna med ok i vilken det sitter två trähinkar fästa. Ett barn står och tittar på.	sv	http://www.wikidata.org/entity/Q467	3	9
Två skulpturer den ena en Bodhisattva den andra en munk.	sv	http://www.wikidata.org/entity/Q178149	26	37
Vy över Kunmingsjön från Sommarpalatset.	sv	http://www.wikidata.org/entity/Q4132	25	39
Entrébyggnad med mur. I bakgrunden den större byggnaden man kommer till om man går genom entrén.	sv	http://www.wikidata.org/entity/Q8441	75	78
Kvinna med bärkorgar i Mangshi, Yunnan, 1962.	sv	http://www.wikidata.org/entity/Q467	0	6
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Suzhou, Zhouzhengyuan. Paviljong på en terrass vid den uttorkade dammen.	sv	http://www.wikidata.org/entity/Q838625	94	101
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: En paviljong bland klippor och gamla thujor i en avskild trädgård vid Nya sommarpalatset.	sv	http://www.wikidata.org/entity/Q4132	129	143
"Bild ur mapp märkt ""Sculpture 24, Buddha seated, T´ang"". Museum of Fine Arts, Boston."	sv	http://www.wikidata.org/entity/Q7055	34	40
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Suzhou, Liu Yuan. Den lilla insjön, indelad av uddar och holmar, bildar kompositionens centralmotiv. Stränderna är uppbyggda av rustika stenblock, ställvis framträdande mot en bakgrund av vita murar, ställvis bildande stöd för de gamla träden, där de luta sig ut över vattnet.	sv	http://www.wikidata.org/entity/Q42622	55	61
Fiskesjö, Magnus & Chen, Xingcan (2004) China before China: Johan Gunnar Andersson, Ding Wenjiang, and the discovery of China´s preshistory: a companion guide for the new exhibit at the museum of far eastern antiquities. Östasiatiska museet.	sv	http://www.wikidata.org/entity/Q954811	60	82
"Lars Leijonborg talar i hörsalen Beijing på Östasiatiska museet 2008 om projektet ""Project China 2008"", ett ettårigt skolprojekt med 12 elever från Kungliga tekniska högskolan (KTH) och Handelshögskolan. Projektet sponsrades av Ikea, Stora Enso, Ericsson och Sandvik."	sv	http://www.wikidata.org/entity/Q1753718	259	266
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Suzhou. Wangshiyuan. Te-paviljongen, utbyggd på stenpelare över vattnet.	sv	http://www.wikidata.org/entity/Q733791	41	53
Från grotta XVIII i de buddhistiska grottemplen i Yungan, Shanxi-provinsen, Norra Wei (386-534).	sv	http://www.wikidata.org/entity/Q35509	5	11
Enligt text under Pl. 69 Kinas trädgårdar Vol. I: Ornamentala fönster och en vasformad port vid en liten gård i Beihai, Peking.	sv	http://www.wikidata.org/entity/Q133650	112	118
Kina före Kina M3	sv	http://www.wikidata.org/entity/Q148	10	14
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Marmorbro i Jingxinzhai, De Rena Tankarnas studio, i Beihai, Beijing.	sv	http://www.wikidata.org/entity/Q133650	108	114
En kvinna med ok i vilken det sitter två trähinkar fästa. Ett barn står och tittar på.	sv	http://www.wikidata.org/entity/Q7569	62	66
En man bärandes ett ok med två korgar på. I bakgrunden en utav Beijings stadsportar, möjligen Qianmen.	sv	http://www.wikidata.org/entity/Q8441	3	6
Bildtext i boken: Kinesisk resa: Meloner bärs upp för bygatan Kvinna bär meloner (eller pumpor) i två korgar på bärstång uppför en sluttande väg. Bilden finns publicerad på sidan 116 i boken: Kinesisk resa, Norstedts. Även publicerad på sidan 66 i boken: Kvinnoliv i kinesisk by, Norstedts, 1983. - Mellanformat - Svartvit	sv	http://www.wikidata.org/entity/Q61509	27	31
Brygga som leder ut till ett litet hus på vattnet. Barn och vuxna står och fiskar på bryggan.	sv	http://www.wikidata.org/entity/Q7569	51	55
"Bild ur mapp med sittande Buddha märkt ""Sculpture 23 China Buddha Seated N.Ch´i N. Chou Sui""."	sv	http://www.wikidata.org/entity/Q7055	59	65
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Suzhou, Zhouzhengyuan. Paviljong på en terrass vid den uttorkade dammen.	sv	http://www.wikidata.org/entity/Q42622	55	61
Kvinna bär ok med fyllda korgar uppför en sluttande väg i Liulin 1962. Bildext: Kvinna bär meloner (eg. pumpor) i två korgar på bärstång uppför en sluttande väg. Bilden finns publicerad i Jan Myrdal och Gun Kessle, Kinesisk resa, Norstedts, 1983, s.116. Även publicerad i Gun Kessle, Kvinnoliv i kinesisk by, Norstedts, 1983, s. 66.	sv	http://www.wikidata.org/entity/Q467	80	86
Stor palats/ tempelliknande byggnad med mur och pailou utanför.	sv	http://www.wikidata.org/entity/Q16560	5	11
